Date,Open,High,Low,Close,Volume
03/26/2007,230.505508,232.732727,228.03804,232.732727,"9,411,100.00 "
03/27/2007,232.007004,232.847855,230.400406,232.042038,"7,474,900.00 "
03/28/2007,231.166168,232.952957,230.305298,231.171173,"9,174,000.00 "
03/29/2007,232.507507,233.233231,227.727722,230.690689,"7,969,000.00 "
03/30/2007,231.281281,231.931931,228.298294,229.309311,"6,753,600.00 "
04/02/2007,229.109116,229.494492,226.286285,229.494492,"6,890,100.00 "
04/03/2007,232.257263,237.362366,232.232239,236.53653,"12,990,500.00 "
04/04/2007,236.306305,236.73674,235.025024,235.745743,"7,550,000.00 "
04/05/2007,235.88588,236.281281,235.045044,235.990997,"5,426,100.00 "
04/09/2007,236.72673,236.73674,233.02803,234.33934,"6,118,000.00 "
04/10/2007,233.778778,235.63063,232.81282,233.48349,"5,952,600.00 "
04/11/2007,233.26326,234.934937,231.53653,232.497498,"7,616,300.00 "
04/12/2007,232.232239,234.234238,231.351349,233.928925,"5,410,300.00 "
04/13/2007,234.459457,234.619614,231.911911,233.378372,"5,584,000.00 "
04/16/2007,234.464462,238.733734,234.309311,237.372375,"10,145,600.00 "
04/17/2007,237.137131,238.433426,236.036041,236.636642,"6,413,700.00 "
04/18/2007,235.86586,240.190186,235,238.24324,"11,329,600.00 "
04/19/2007,237.487488,241.216217,235.030029,236.061066,"21,997,100.00 "
04/20/2007,245.505508,246.49649,241.251251,241.481476,"24,298,600.00 "
04/23/2007,240.290283,242.742737,239.36937,239.779785,"11,337,800.00 "
04/24/2007,239.54454,240.230225,238.013016,239.003998,"7,382,000.00 "
04/25/2007,240.240234,240.925919,238.293289,239.234238,"7,925,600.00 "
04/26/2007,239.289291,242.467468,238.793793,240.830826,"8,241,500.00 "
04/27/2007,240.275269,241.441437,239.404404,239.744751,"5,845,500.00 "
04/30/2007,239.814819,240.915909,235.925919,235.925919,"7,275,100.00 "
05/01/2007,236.331329,236.641647,232.317322,234.734741,"7,309,000.00 "
05/02/2007,234.559555,235.775772,233.098099,233.123123,"6,119,200.00 "
05/03/2007,233.343338,237.272278,232.877884,236.851852,"7,181,200.00 "
05/04/2007,235.295288,237.657654,233.173172,235.795792,"7,892,100.00 "
05/07/2007,236.306305,236.646652,233.468475,233.868866,"6,034,100.00 "
05/08/2007,233.298294,234.319321,232.597595,233.638641,"5,804,300.00 "
05/09/2007,233.308304,236.101105,232.172165,234.859863,"7,772,000.00 "
05/10/2007,233.753754,234.97998,230.740738,230.965973,"7,365,200.00 "
05/11/2007,231.146149,233.733734,230.730728,233.603607,"5,882,300.00 "
05/14/2007,232.972977,233.988983,230.230225,231.121124,"7,737,600.00 "
05/15/2007,231.211212,231.501495,228.933929,229.229233,"8,229,700.00 "
05/16/2007,231.231232,236.806808,229.739746,236.541534,"13,095,200.00 "
05/17/2007,236.466461,237.847855,235.64064,235.715714,"9,311,800.00 "
05/18/2007,236.251251,236.586594,235.110107,235.395401,"7,384,400.00 "
05/21/2007,235,239.839844,233.593597,235.535538,"12,306,200.00 "
05/22/2007,236.73674,239.744751,236.73674,238.168167,"7,670,300.00 "
05/23/2007,240.65065,241.946945,237.112106,237.222229,"10,110,200.00 "
05/24/2007,237.81282,239.839844,235.985992,237.402405,"8,338,800.00 "
05/25/2007,240.090088,242.717712,238.873871,242.001999,"10,686,300.00 "
05/29/2007,242.742737,246.146149,242.242249,243.798798,"10,425,500.00 "
05/30/2007,242.492493,249.669662,241.741745,249.549545,"14,477,100.00 "
05/31/2007,250.530533,254.644638,248.778778,249.204208,"17,830,700.00 "
06/01/2007,250.750748,252.762756,249.214218,250.450455,"9,588,400.00 "
06/04/2007,249.204208,255.510513,249.044037,253.788788,"14,187,700.00 "
06/05/2007,255.130127,259.759766,253.558563,259.679688,"20,873,300.00 "
06/06/2007,258.633636,260.650665,257.887878,259.384399,"15,757,600.00 "
06/07/2007,260.135132,263.513519,256.511505,257.787781,"21,239,700.00 "
06/08/2007,258.358368,260.080078,254.984985,258.002991,"12,703,600.00 "
06/11/2007,257.267273,259.384399,255.255249,255.925919,"9,286,100.00 "
06/12/2007,254.609604,256.091095,251.836838,252.637634,"12,826,100.00 "
06/13/2007,253.798798,254.524521,249.594589,252.872879,"14,053,900.00 "
06/14/2007,252.942947,253.193192,251.101105,251.671677,"9,233,100.00 "
06/15/2007,254.34935,254.754761,250.86586,253.198196,"12,335,800.00 "
06/18/2007,253.343338,258.25827,252.372375,257.857849,"9,662,100.00 "
06/19/2007,257.262268,258.883881,256.026031,257.412415,"8,701,800.00 "
06/20/2007,258.738739,259.634644,254.78479,255.240234,"8,667,700.00 "
06/21/2007,255.745743,257.902893,253.393387,257.312317,"8,810,500.00 "
06/22/2007,258.468475,262.757751,258.308319,262.752747,"14,392,900.00 "
06/25/2007,264.754761,267.762756,261.951965,263.973969,"15,834,100.00 "
06/26/2007,266.631622,266.866852,263.383392,265.395386,"11,367,600.00 "
06/27/2007,262.762756,264.259247,260.040039,263.408417,"12,233,900.00 "
06/28/2007,262.702698,265.015015,262.16217,262.767761,"8,328,400.00 "
06/29/2007,263.273285,263.963959,259.98999,261.611603,"7,753,400.00 "
07/02/2007,263.007996,266.191193,262.362366,265.455444,"6,968,200.00 "
07/03/2007,265.795807,267.467468,264.014008,267.437439,"3,739,800.00 "
07/05/2007,268.048035,272.472473,266.341339,271.08609,"9,875,900.00 "
07/06/2007,270.895905,272.207214,269.634644,269.969971,"5,488,500.00 "
07/09/2007,271.771759,274.644653,270.400391,271.551544,"7,452,100.00 "
07/10/2007,272.167175,273.773773,271.0961,271.941956,"7,704,200.00 "
07/11/2007,272.077087,273.523529,270.275269,272.507507,"6,611,900.00 "
07/12/2007,273.203217,273.933929,270.380371,272.937927,"6,876,300.00 "
07/13/2007,274.229218,276.611603,273.898895,276.356354,"10,463,700.00 "
07/16/2007,275.425415,279.56958,274.929932,276.771759,"13,185,800.00 "
07/17/2007,277.797791,279.144135,276.466461,277.777771,"8,648,500.00 "
07/18/2007,277.222229,277.527527,272.177185,275.025024,"12,147,800.00 "
07/19/2007,277.007019,277.037048,271.391388,274.56958,"22,232,100.00 "
07/20/2007,256.206207,261.851837,255.005005,260.320313,"35,509,000.00 "
07/23/2007,259.764771,260.260254,256.331329,256.511505,"12,700,600.00 "
07/24/2007,254.904907,259.604614,253.808807,257.257263,"11,133,000.00 "
07/25/2007,258.748749,258.768768,253.033035,255.135132,"11,078,900.00 "
07/26/2007,254.624619,256.551544,249.689697,254.254257,"13,753,000.00 "
07/27/2007,254.519516,258.568573,253.003006,256.201202,"11,007,100.00 "
07/30/2007,256.716705,259.929932,255.505508,258.313324,"7,918,600.00 "
07/31/2007,260.375366,260.480469,255.255249,255.255249,"8,532,400.00 "
08/01/2007,255.505508,258.513519,254.324326,256.726715,"8,847,500.00 "
08/02/2007,257.117126,257.752747,254.754761,255.760757,"6,303,400.00 "
08/03/2007,255.280273,256.856842,251.751755,251.751755,"6,346,000.00 "
08/06/2007,251.751755,255.330338,251.501495,255.255249,"7,295,600.00 "
08/07/2007,255.130127,260.200195,254.77478,258.26828,"8,520,000.00 "
08/08/2007,259.929932,263.153168,258.803802,263.153168,"8,129,400.00 "
08/09/2007,260.660675,263.673676,257.572571,257.62262,"9,683,300.00 "
08/10/2007,255.345352,259.619629,253.068069,258.133148,"11,738,600.00 "
08/13/2007,260.030029,260.135132,256.771759,258.007996,"6,352,200.00 "
08/14/2007,258.118103,258.958954,254.254257,254.55455,"7,260,100.00 "
08/15/2007,254.754761,256.101105,248.603607,249.024017,"10,808,100.00 "
08/16/2007,246.256256,248.46347,240.470474,246.006012,"17,273,900.00 "
08/17/2007,248.968964,250.750748,246.071075,250.270264,"10,947,800.00 "
08/20/2007,251.481476,251.531525,248.248245,249.209213,"5,389,200.00 "
08/21/2007,249.719727,254.334335,249.13414,253.558563,"7,213,900.00 "
08/22/2007,255.235229,258.383392,254.879883,256.631622,"6,498,800.00 "
08/23/2007,258.25827,258.323334,253.753754,256.351349,"6,147,200.00 "
08/24/2007,256.561554,258.03302,254.504501,257.757751,"4,940,400.00 "
08/27/2007,257.472473,258.983978,255.955963,256.886902,"4,645,500.00 "
08/28/2007,256.021027,257.747742,253.148148,253.453461,"6,541,200.00 "
08/29/2007,254.174179,256.906921,253.868866,256.696686,"5,093,500.00 "
08/30/2007,256.436432,257.957947,255.545547,255.955963,"5,298,000.00 "
08/31/2007,256.806793,258.508514,255.990997,257.882874,"5,949,200.00 "
09/04/2007,257.767761,264.264252,257.567566,262.83783,"7,380,000.00 "
09/05/2007,261.961975,265.005005,261.386383,264.164154,"6,619,100.00 "
09/06/2007,264.944946,265.180176,259.379395,262.022034,"7,244,500.00 "
09/07/2007,259.189178,260.88089,258.658661,259.934937,"7,319,800.00 "
09/10/2007,260.900909,261.296295,255.695694,257.497498,"6,445,100.00 "
09/11/2007,258.753754,261.08609,258.123108,260.925934,"5,401,700.00 "
09/12/2007,260.525513,264.254242,259.759766,261.586578,"5,966,000.00 "
09/13/2007,262.292297,263.868866,261.871857,262.652649,"3,778,400.00 "
09/14/2007,261.861847,265.400391,261.371368,264.639648,"5,524,200.00 "
09/17/2007,263.528534,264.904907,262.297302,262.912903,"4,390,600.00 "
09/18/2007,263.523529,268.89389,262.3974,267.902893,"8,422,900.00 "
09/19/2007,269.904907,275,269.699707,273.6987,"11,042,700.00 "
09/20/2007,273.773773,278.67868,273.2883,276.691681,"11,038,900.00 "
09/21/2007,278.448456,280.67569,276.691681,280.330322,"16,007,300.00 "
09/24/2007,280.780792,286.016022,280.280273,284.294281,"10,583,400.00 "
09/25/2007,282.282288,285.065063,281.7117,284.78479,"5,455,700.00 "
09/26/2007,285.485474,286.181183,282.187195,284.364349,"6,685,500.00 "
09/27/2007,286.151154,286.156158,283.173187,284.034027,"4,108,400.00 "
09/28/2007,283.783783,285.060059,282.342346,283.918915,"5,273,700.00 "
10/01/2007,285.270264,292.467468,285.090088,291.566559,"9,413,100.00 "
10/02/2007,291.981995,298.703705,290.295288,292.487488,"14,120,800.00 "
10/03/2007,293.418427,294.789795,290.470459,292.302307,"7,751,200.00 "
10/04/2007,292.83783,292.83783,288.818817,289.80481,"5,967,400.00 "
10/05/2007,293.848846,298.298309,293.798798,297.322327,"10,127,200.00 "
10/08/2007,297.797791,305.435425,297.272278,305.115112,"10,045,900.00 "
10/09/2007,307.862854,312.202209,304.499512,307.897888,"17,518,000.00 "
10/10/2007,310.990997,313.153168,308.70871,313.007996,"10,760,400.00 "
10/11/2007,317.137146,321.026031,304.80481,311.31131,"23,574,400.00 "
10/12/2007,312.302307,319.519531,309.429443,319.014008,"13,633,700.00 "
10/15/2007,319.554565,320.250244,308.083069,310.365356,"13,873,700.00 "
10/16/2007,309.554565,313.273285,306.3013,308.308319,"12,038,500.00 "
10/17/2007,315.540527,317.317322,311.10611,317.057068,"12,048,900.00 "
10/18/2007,318.02301,321.006012,314.564575,320.130127,"24,553,800.00 "
10/19/2007,327.607605,329.574585,321.936951,322.677673,"31,546,400.00 "
10/22/2007,319.654663,327.82782,318.458466,325.700714,"13,315,400.00 "
10/23/2007,330.955963,339.13913,330.330322,338.223236,"13,573,800.00 "
10/24/2007,336.691681,339.074066,330.110107,338.24826,"14,793,500.00 "
10/25/2007,339.679688,339.824829,332.107117,334.5896,"11,579,400.00 "
10/26/2007,337.352356,338.608612,334.364349,337.637634,"6,701,000.00 "
10/29/2007,339.224213,340.340332,336.381378,339.954956,"6,126,400.00 "
10/30/2007,339.094086,350.305298,339.094086,347.732727,"13,787,300.00 "
10/31/2007,350.695709,353.853851,348.368378,353.853851,"13,739,800.00 "
11/01/2007,351.746735,357.217224,351.241241,351.95697,"13,041,300.00 "
11/02/2007,355.610596,357.147156,349.019012,355.980988,"11,671,300.00 "
11/05/2007,353.848846,365.480469,353.388397,363.188202,"17,749,600.00 "
11/06/2007,369.149139,371.266266,362.862854,371.266266,"16,855,700.00 "
11/07/2007,370.935944,373.993988,361.931946,366.836823,"16,530,400.00 "
11/08/2007,367.667664,367.812805,338.928925,347.267273,"32,991,300.00 "
11/09/2007,338.228241,341.281281,330.935944,332.317322,"22,753,400.00 "
11/12/2007,329.199188,335.300293,313.418427,316.351349,"20,434,100.00 "
11/13/2007,322.81781,330.790802,316.351349,330.605591,"16,873,900.00 "
11/14/2007,336.97699,338.083069,318.453461,321.161163,"16,173,200.00 "
11/15/2007,319.604614,324.074066,312.312317,315.140137,"13,921,400.00 "
11/16/2007,317.287292,318.063049,308.318329,317.132141,"18,067,500.00 "
11/19/2007,315.110107,318.703705,309.55957,313.238251,"11,043,700.00 "
11/20/2007,318.558563,329.879883,316.75174,324.594604,"19,661,500.00 "
11/21/2007,322.207214,335.320313,321.361359,330.590576,"14,012,900.00 "
11/23/2007,335.335327,339.479492,334.389404,338.68869,"5,471,900.00 "
11/26/2007,340.44043,347.047058,332.832825,333.333344,"13,566,600.00 "
11/27/2007,337.737732,338.553558,325.455444,337.122131,"17,791,100.00 "
11/28/2007,341.396393,347.497498,336.406403,346.476471,"15,817,100.00 "
11/29/2007,345.720734,351.746735,344.229218,348.848846,"12,403,500.00 "
11/30/2007,355.855865,355.885895,341.396393,346.846832,"15,775,200.00 "
12/03/2007,345.850861,347.847839,340.910919,341.10611,"8,641,500.00 "
12/04/2007,339.494507,346.346344,338.898895,342.422424,"8,455,100.00 "
12/05/2007,346.7117,349.814819,344.094086,349.604614,"8,410,700.00 "
12/06/2007,349.249237,358.638641,348.853851,357.987976,"9,808,100.00 "
12/07/2007,357.852844,359.359344,355.605591,357.792786,"7,696,400.00 "
12/10/2007,358.353363,362.762756,357.357361,359.56958,"7,704,600.00 "
12/11/2007,360.330322,360.855865,349.739746,349.949951,"12,265,900.00 "
12/12/2007,357.357361,357.517517,344.594604,350.025024,"12,305,800.00 "
12/13/2007,348.50351,349.159149,340.945953,347.372375,"10,071,500.00 "
12/14/2007,344.099091,350.200195,343.973969,345.325317,"7,339,600.00 "
12/17/2007,344.34433,348.058044,332.167175,334.949951,"10,961,000.00 "
12/18/2007,337.417419,338.693695,326.576569,337.012024,"14,319,000.00 "
12/19/2007,337.442444,340.090088,334.834839,339.024017,"8,833,300.00 "
12/20/2007,343.25827,345.845856,340.64566,345.190186,"8,835,500.00 "
12/21/2007,349.289276,349.97998,346.96698,348.693695,"10,753,200.00 "
12/24/2007,347.842834,350.715729,346.876892,350.715729,"3,253,500.00 "
12/26/2007,349.844849,356.96698,349.454468,355.775787,"5,054,900.00 "
12/27/2007,353.888885,358.358368,350.720734,350.720734,"5,879,100.00 "
12/28/2007,352.81781,354.329315,348.618622,351.616608,"5,120,200.00 "
12/31/2007,349.634644,351.596588,345.635651,346.08609,"4,747,600.00 "
01/02/2008,346.781769,349.034027,339.204193,342.937927,"8,605,100.00 "
01/03/2008,342.972961,343.768768,338.598602,343.007996,"6,498,400.00 "
01/04/2008,340.185181,340.820831,327.82782,328.828827,"10,708,800.00 "
01/07/2008,327.297302,331.471466,318.993988,324.949951,"12,793,900.00 "
01/08/2008,326.826813,330.310303,315.815826,316.156158,"10,667,500.00 "
01/09/2008,315.335327,326.997009,311.566559,326.926941,"13,465,900.00 "
01/10/2008,322.82782,328.928925,320.375366,323.68869,"12,655,700.00 "
01/11/2008,321.671661,325.060059,315.370361,319.444458,"9,944,000.00 "
01/14/2008,325.895905,329.029022,322.947937,327.237244,"8,886,100.00 "
01/15/2008,323.273285,324.849854,318.007996,319.144135,"11,125,200.00 "
01/16/2008,314.799805,320.315308,301.266266,308.283295,"21,098,800.00 "
01/17/2008,310.690704,313.183197,299.304291,300.695709,"16,417,100.00 "
01/18/2008,304.484497,305.300293,299.524536,300.425415,"17,062,100.00 "
01/22/2008,281.296295,299.049042,280.88089,292.467468,"18,983,900.00 "
01/23/2008,280.635651,284.284271,259.759766,274.584595,"33,897,400.00 "
01/24/2008,279.679688,290.135132,277.347351,287.532532,"18,782,900.00 "
01/25/2008,296.201202,297.797791,283.373383,283.48349,"13,918,000.00 "
01/28/2008,285.770782,286.406403,274.574585,278.26828,"11,621,700.00 "
01/29/2008,280.515503,280.945953,270.605591,275.535522,"12,553,400.00 "
01/30/2008,274.869873,280.495483,272.027039,274.409424,"15,863,300.00 "
01/31/2008,269.77478,286.786774,267.412415,282.432434,"29,712,800.00 "
02/01/2008,264.599609,268.603607,255.255249,258.208221,"35,165,700.00 "
02/04/2008,254.789795,256.646637,246.521515,247.962967,"26,287,800.00 "
02/05/2008,244.959961,254.754761,244.504501,253.653656,"22,384,100.00 "
02/06/2008,255.825821,255.840836,249.214218,251.10611,"15,257,500.00 "
02/07/2008,248.67868,257.352356,247.627625,252.727722,"15,841,900.00 "
02/08/2008,254.959961,259.124115,254.604599,258.603607,"13,644,100.00 "
02/11/2008,260.520508,262.117126,256.95697,260.840851,"11,640,300.00 "
02/12/2008,261.95697,265.565552,256.771759,259.304291,"13,311,200.00 "
02/13/2008,261.511505,267.762756,259.604614,267.577576,"13,236,100.00 "
02/14/2008,269.444458,270.790802,265.765778,266.391388,"12,940,400.00 "
02/15/2008,264.419434,266.596588,262.427429,265.085083,"10,469,700.00 "
02/19/2008,267.737732,267.797791,253.50351,254.729736,"12,688,000.00 "
02/20/2008,252.007004,255.760757,249.659653,254.754761,"13,311,000.00 "
02/21/2008,256.681671,256.861847,250,251.681686,"11,344,200.00 "
02/22/2008,251.281281,254.754761,249.024017,254.15416,"11,020,700.00 "
02/25/2008,253.228226,253.50351,243.113113,243.46347,"16,728,800.00 "
02/26/2008,230.830826,233.468475,223.648651,232.327332,"46,528,000.00 "
02/27/2008,230.295288,237.982986,230.050049,236.666672,"20,223,500.00 "
02/28/2008,235.485489,239.78479,233.91391,237.932938,"13,160,600.00 "
02/29/2008,236.171173,240.110107,232.557556,235.825821,"18,831,900.00 "
03/03/2008,235.990997,236.596603,225.280273,228.738739,"15,093,800.00 "
03/04/2008,225.700699,226.906906,218.108109,222.522522,"27,216,100.00 "
03/05/2008,222.847855,227.312317,222.222229,224.074081,"14,858,300.00 "
03/06/2008,224.069077,226.876877,215.805801,216.566574,"14,925,200.00 "
03/07/2008,214.654648,220.220215,213.333328,216.891891,"16,127,400.00 "
03/10/2008,214.629623,215.715714,206.72673,207.017014,"15,959,200.00 "
03/11/2008,212.84285,220.295288,212.537537,220.140137,"17,636,100.00 "
03/12/2008,220.22522,224.164169,219.254257,220.310303,"13,290,400.00 "
03/13/2008,216.551544,223.713715,214.604599,221.72673,"15,437,700.00 "
03/14/2008,221.711716,224.894897,215.525528,219.179184,"13,135,600.00 "
03/17/2008,214.209213,217.072067,206.261261,210.145142,"15,760,600.00 "
03/18/2008,214.704712,220.64064,212.977982,219.799805,"14,459,900.00 "
03/19/2008,220.775772,223.973969,216.051056,216.216217,"12,345,600.00 "
03/20/2008,213.873871,218.068069,208.958954,216.991989,"19,806,900.00 "
03/24/2008,219.434433,233.123123,219.079086,230.510513,"13,513,400.00 "
03/25/2008,228.958954,228.963959,223.223221,225.615616,"11,651,500.00 "
03/26/2008,226.521515,231.666672,224.869873,229.324326,"10,440,900.00 "
03/27/2008,223.223221,224.529526,220.465469,222.262268,"11,652,700.00 "
03/28/2008,223.953949,227.012009,217.372375,219.259262,"8,743,600.00 "
03/31/2008,218.03804,221.566574,216.221222,220.45546,"8,883,900.00 "
04/01/2008,224.094101,233.48349,223.658661,233.088089,"12,174,000.00 "
04/02/2008,235.185181,238.108109,230.42543,233.083084,"11,986,000.00 "
04/03/2008,231.0961,231.876877,224.289291,227.787781,"13,543,200.00 "
04/04/2008,228.733734,239.15416,228.328323,235.780777,"11,782,600.00 "
04/07/2008,238.753754,242.962967,237.001999,238.648651,"11,875,100.00 "
04/08/2008,236.75676,237.307312,231.236237,234.139145,"9,084,900.00 "
04/09/2008,234.799805,236.236237,228.998993,232.327332,"12,084,100.00 "
04/10/2008,232.712708,237.16716,231.156158,234.77478,"10,134,600.00 "
04/11/2008,232.267273,233.863861,227.732727,228.953949,"8,331,000.00 "
04/14/2008,228.808807,228.953949,225.300293,226.056061,"7,677,500.00 "
04/15/2008,229.294296,230.090088,222.082077,223.643646,"9,146,000.00 "
04/16/2008,222.422424,229.36937,220.720718,227.742737,"15,246,100.00 "
04/17/2008,228.043045,229.914917,223.48349,224.994995,"26,679,200.00 "
04/18/2008,267.872864,274.124115,262.647644,269.974976,"36,434,700.00 "
04/21/2008,269.964966,271.566559,265.4104,269.164154,"14,864,500.00 "
04/22/2008,269.054047,280.695709,269.049042,277.777771,"15,861,100.00 "
04/23/2008,279.249237,279.934937,270.745758,273.518524,"9,833,100.00 "
04/24/2008,275.920929,277.522522,270.280273,271.791779,"8,261,900.00 "
04/25/2008,274.78479,276.776764,271.636627,272.302307,"8,320,400.00 "
04/28/2008,273.213226,278.683685,269.769775,276.336334,"8,009,100.00 "
04/29/2008,275.690704,281.981995,275.280273,279.514526,"8,683,300.00 "
04/30/2008,281.386383,292.722717,279.514526,287.432434,"15,790,100.00 "
05/01/2008,289.444458,297.762756,288.773773,296.836823,"13,192,300.00 "
05/02/2008,299.544556,301.52652,289.939941,290.935944,"13,983,600.00 "
05/05/2008,299.729736,299.799805,293.858856,297.747742,"12,549,400.00 "
05/06/2008,295.795807,296.296295,291.791779,293.47348,"9,249,300.00 "
05/07/2008,295.43042,300.045044,288.50351,289.789795,"13,212,700.00 "
05/08/2008,293.393402,294.944946,289.744751,291.796783,"10,235,500.00 "
05/09/2008,289.789795,292.792786,285.935944,286.886902,"8,960,800.00 "
05/12/2008,287.662659,293.668671,284.739746,292.762756,"9,718,000.00 "
05/13/2008,293.408417,294.269257,289.564575,291.791779,"10,316,600.00 "
05/14/2008,293.538544,295.8909,287.912903,288.438446,"8,742,800.00 "
05/15/2008,289.789795,291.766754,288.093079,290.790802,"8,676,700.00 "
05/16/2008,291.006012,292.632629,289.449463,290.325317,"8,539,600.00 "
05/19/2008,289.564575,294.734741,287.047058,289.049042,"11,197,700.00 "
05/20/2008,287.6026,291.531525,286.74173,289.5896,"6,620,500.00 "
05/21/2008,289.549561,290.996002,274.219208,275.270264,"12,923,200.00 "
05/22/2008,276.251251,277.382385,270.395386,275.005005,"10,142,400.00 "
05/23/2008,273.753754,276.776764,269.174164,272.582581,"8,854,100.00 "
05/27/2008,272.752747,281.581573,272.197205,280.730743,"7,723,200.00 "
05/28/2008,284.254242,286.031036,280.830841,284.404419,"8,092,600.00 "
05/29/2008,287.682678,293.233246,286.886902,291.791779,"9,680,300.00 "
05/30/2008,292.027039,295.255249,290.940948,293.193207,"6,443,900.00 "
06/02/2008,291.541534,292.237244,285.920929,287.787781,"7,341,000.00 "
06/03/2008,288.538544,290.540527,280.585571,283.933929,"8,601,900.00 "
06/04/2008,282.947937,289.289276,282.557556,286.396393,"6,719,600.00 "
06/05/2008,288.828827,294.314301,288.393402,293.443451,"7,825,500.00 "
06/06/2008,290.165161,290.650665,283.783783,283.783783,"9,459,500.00 "
06/09/2008,284.314301,285.285278,272.972961,279.214203,"10,566,000.00 "
06/10/2008,275.055054,279.689697,273.663666,277.362366,"7,307,400.00 "
06/11/2008,278.398407,278.948944,272.502502,272.872864,"7,618,100.00 "
06/12/2008,274.654663,279.279266,273.713715,276.75174,"10,972,200.00 "
06/13/2008,281.026031,288.138153,280.950958,286.041046,"12,356,400.00 "
06/16/2008,283.533539,289.839844,283.533539,286.691681,"7,078,500.00 "
06/17/2008,288.46347,289.32431,284.474487,285.015015,"6,918,800.00 "
06/18/2008,282.537537,284.779785,279.859863,281.471466,"6,755,600.00 "
06/19/2008,277.952942,282.17218,275.680695,280.380371,"11,354,800.00 "
06/20/2008,278.768768,278.768768,272.527527,273.488495,"11,954,200.00 "
06/23/2008,272.952942,276.851837,271.281281,272.877869,"7,264,500.00 "
06/24/2008,272.842834,275.87088,267.81781,271.421417,"9,335,800.00 "
06/25/2008,272.757751,279.179169,272.107117,275.775787,"8,236,100.00 "
06/26/2008,272.322327,272.737732,264.394409,264.674683,"11,307,600.00 "
06/27/2008,264.104095,265.265259,257.802795,264.299286,"10,884,100.00 "
06/30/2008,266.501495,269.269257,261.791779,263.47348,"7,523,000.00 "
07/01/2008,260.050049,268.628632,258.758759,267.632629,"9,909,800.00 "
07/02/2008,268.523529,270.460449,263.293304,263.783783,"8,437,500.00 "
07/03/2008,265.705719,269.884888,264.014008,268.768768,"4,796,100.00 "
07/07/2008,271.421417,274.77478,268.068054,272.227234,"8,501,800.00 "
07/08/2008,273.26828,277.872864,270.270264,277.542542,"9,854,900.00 "
07/09/2008,275.65567,278.118103,270.635651,271.046051,"8,299,600.00 "
07/10/2008,272.772766,275.025024,265.625641,270.555542,"8,654,700.00 "
07/11/2008,268.518524,270.02002,259.974976,267.167175,"9,952,800.00 "
07/14/2008,269.769775,270.300293,257.982971,261.071075,"8,840,700.00 "
07/15/2008,258.398407,264.014008,250.800797,258.303314,"12,129,800.00 "
07/16/2008,257.277283,268.518524,255.555557,268.068054,"9,474,900.00 "
07/17/2008,267.347351,268.793793,262.512512,266.987,"17,557,200.00 "
07/18/2008,249.424423,249.739746,239.334335,240.900894,"22,562,200.00 "
07/21/2008,240.680679,242.287292,233.083084,234.634628,"11,791,100.00 "
07/22/2008,233.593597,240.365372,233.033035,238.793793,"9,373,600.00 "
07/23/2008,241.046051,248.863861,239.289291,244.854858,"9,778,400.00 "
07/24/2008,248.598602,248.683685,238.04805,238.04805,"7,074,700.00 "
07/25/2008,243.488495,246.811813,240.990997,246.236237,"6,360,600.00 "
07/28/2008,246.29129,246.29129,237.802795,238.798798,"6,313,600.00 "
07/29/2008,239.889893,243.873871,239.239243,241.796799,"5,599,900.00 "
07/30/2008,242.992996,243.25325,236.641647,241.591599,"6,974,400.00 "
07/31/2008,237.517517,240.685684,235.955963,237.112106,"5,724,400.00 "
08/01/2008,236.491486,236.846848,231.481476,234.164169,"6,009,700.00 "
08/04/2008,234.294296,236.741745,231.181183,231.731735,"4,969,000.00 "
08/05/2008,234.029022,240.280273,233.398392,240.165161,"7,161,800.00 "
08/06/2008,239.424423,245.130127,236.491486,243.413406,"6,744,800.00 "
08/07/2008,241.241241,242.242249,238.443451,239.799805,"5,542,000.00 "
08/08/2008,240.315323,248.123123,238.083084,247.752747,"7,471,100.00 "
08/11/2008,246.481476,254.694702,246.136139,250.67067,"8,470,100.00 "
08/12/2008,251.251251,253.318314,249.249252,251.556549,"5,505,800.00 "
08/13/2008,251.051056,252.022018,247.18718,250.265259,"7,243,700.00 "
08/14/2008,249.099106,254.059052,248.393387,252.998001,"5,831,300.00 "
08/15/2008,253.748749,255.585587,253.003006,255.330338,"7,084,300.00 "
08/18/2008,255.175171,255.255249,248.003006,249.399399,"6,661,100.00 "
08/19/2008,245.460464,249.389389,243.558563,245.495499,"6,086,900.00 "
08/20/2008,247.607605,248.593597,241.52652,242.742737,"7,956,200.00 "
08/21/2008,241.701706,245.19519,239.874878,243.508514,"7,021,100.00 "
08/22/2008,245.996002,247.687683,244.984985,245.540543,"4,589,800.00 "
08/25/2008,243.298294,248.748749,240.990997,241.74675,"4,024,500.00 "
08/26/2008,241.97197,241.97197,235.530533,237.317322,"6,609,700.00 "
08/27/2008,237.102097,237.652649,232.652649,234.524521,"8,765,400.00 "
08/28/2008,236.481476,238.46347,235.400406,237.127121,"6,053,300.00 "
08/29/2008,235.110107,235.740738,231.396393,231.876877,"7,688,700.00 "
09/02/2008,238.623627,241.331329,230.940948,232.857864,"12,210,700.00 "
09/03/2008,234.599594,237.382385,230.02002,232.437439,"8,620,500.00 "
09/04/2008,230.230225,231.851852,224.924927,225.355362,"9,687,300.00 "
09/05/2008,222.967972,226.456451,220.260254,222.347351,"9,059,500.00 "
09/08/2008,226.236237,226.696701,208.983978,210.185181,"18,017,700.00 "
